Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Scott Burrell,NJN,74.0,18.1,2.2,5.7,0.394,1.1,0.353,1.1,0.444,0.492,0.5,0.7,0.78,0.9,2.6,3.5,1.0,0.9,0.6,0.5,6.1,1999-00,0.51,0.11,0,27,0
Billy Owens,2TM,62.0,21.0,2.4,5.8,0.419,0.2,0.324,2.2,0.429,0.434,1.0,1.7,0.594,1.6,3.3,4.9,1.6,0.5,0.3,1.4,6.0,1999-00,0.46,0.13,0,-1,0
Chris Anstey,CHI,73.0,13.8,2.2,5.0,0.442,0.0,0.167,2.2,0.447,0.444,1.6,2.0,0.789,1.2,2.6,3.8,0.9,0.4,0.3,1.1,6.0,1999-00,0.51,0.1,0,32,0
Sherman Douglas,NJN,20.0,15.5,2.3,4.5,0.5,0.3,0.313,2.0,0.541,0.528,1.3,1.4,0.893,0.7,0.8,1.5,1.7,0.9,0.0,1.2,6.0,1999-00,0.59,0.33,0,27,0
Sean Elliott,SAS,19.0,20.6,2.0,5.6,0.358,0.7,0.351,1.3,0.362,0.42,1.3,1.7,0.781,0.3,2.2,2.5,1.5,0.6,0.1,1.0,6.0,1999-00,0.47,0.3,0,10,1
Tyronn Lue,LAL,8.0,18.3,2.4,4.9,0.487,0.5,0.5,1.9,0.484,0.538,0.8,1.0,0.75,0.3,1.3,1.5,2.1,0.4,0.0,1.1,6.0,1999-00,0.56,0.77,0,5,1
Bo Outlaw,ORL,82.0,28.4,2.5,4.1,0.602,0.0,0.0,2.5,0.607,0.602,1.0,2.0,0.506,2.5,3.9,6.4,3.0,1.4,1.8,1.6,6.0,1999-00,0.6,0.18,0,21,0
Lorenzen Wright,ATL,75.0,16.1,2.4,4.8,0.499,0.0,0.333,2.4,0.5,0.5,1.2,1.8,0.644,1.6,2.5,4.1,0.3,0.4,0.5,0.9,6.0,1999-00,0.54,0.1,0,29,0
Baron Davis,CHH,82.0,18.6,2.2,5.3,0.42,0.3,0.225,1.9,0.488,0.449,1.2,1.9,0.634,0.6,1.4,2.0,3.8,1.2,0.2,1.7,5.9,1999-00,0.48,0.09,0,15,1
Bryce Drew,HOU,72.0,18.0,2.2,5.7,0.383,0.8,0.362,1.4,0.396,0.454,0.6,0.7,0.849,0.3,1.1,1.4,2.3,0.6,0.0,0.9,5.8,1999-00,0.48,0.08,0,25,0
Mark Bryant,CLE,75.0,22.8,2.3,4.6,0.503,0.0,,2.3,0.503,0.503,1.0,1.3,0.809,1.7,3.0,4.7,0.8,0.4,0.4,1.2,5.7,1999-00,0.55,0.11,0,26,0
Greg Buckner,DAL,48.0,19.2,2.3,4.9,0.476,0.2,0.385,2.1,0.488,0.498,0.9,1.3,0.683,1.2,2.5,3.6,1.1,0.8,0.4,0.8,5.7,1999-00,0.52,0.16,0,22,0
Jamie Feick,NJN,81.0,27.7,2.2,5.2,0.428,0.0,1.0,2.2,0.424,0.431,1.2,1.6,0.707,3.3,6.1,9.3,0.8,0.5,0.5,0.7,5.7,1999-00,0.48,0.16,0,27,0
Robert Horry,LAL,76.0,22.2,2.1,4.8,0.438,0.4,0.309,1.7,0.483,0.478,1.2,1.5,0.788,1.8,3.0,4.8,1.6,1.1,1.1,1.0,5.7,1999-00,0.52,0.14,0,5,1
Darrick Martin,SAC,71.0,12.6,1.9,4.9,0.38,0.5,0.306,1.3,0.42,0.434,1.4,1.7,0.824,0.1,0.5,0.6,1.7,0.4,0.0,0.9,5.7,1999-00,0.5,0.06,0,18,1
Rasho Nesterović,MIN,82.0,21.0,2.5,5.3,0.476,0.0,0.0,2.5,0.478,0.476,0.7,1.3,0.573,1.6,3.0,4.6,1.1,0.3,1.0,0.9,5.7,1999-00,0.49,0.1,0,13,1
Kornél Dávid,2TM,32.0,14.8,2.1,4.9,0.427,0.0,0.0,2.1,0.435,0.427,1.4,1.8,0.804,0.8,1.7,2.5,0.5,0.5,0.1,1.0,5.6,1999-00,0.49,0.16,0,-1,0
Eric Murdock,LAC,40.0,17.3,2.0,5.1,0.385,0.4,0.381,1.6,0.387,0.424,1.3,2.0,0.638,0.4,1.6,1.9,2.7,1.2,0.1,1.5,5.6,1999-00,0.47,0.15,0,33,0
Dennis Scott,VAN,66.0,19.1,1.9,5.0,0.375,1.1,0.376,0.8,0.375,0.482,0.7,0.9,0.842,0.2,1.4,1.6,1.0,0.4,0.1,0.5,5.6,1999-00,0.52,0.07,0,30,0
Bryant Stith,DEN,45.0,15.4,1.9,4.2,0.455,0.4,0.304,1.5,0.519,0.5,1.4,1.7,0.831,0.5,1.4,1.9,1.4,0.4,0.3,0.7,5.6,1999-00,0.57,0.14,0,23,0
Adonal Foyle,GSW,76.0,21.8,2.5,5.0,0.508,0.0,,2.5,0.508,0.508,0.4,1.2,0.378,2.3,3.3,5.6,0.6,0.3,1.8,0.9,5.5,1999-00,0.5,0.13,0,31,0
Otis Thorpe,MIA,51.0,15.2,2.5,4.8,0.514,0.0,0.0,2.5,0.521,0.514,0.6,0.9,0.604,1.1,2.2,3.3,0.6,0.5,0.2,1.2,5.5,1999-00,0.53,0.12,0,11,1
Cedric Henderson,CLE,61.0,18.1,2.1,5.3,0.396,0.0,0.067,2.1,0.412,0.397,1.1,1.7,0.663,0.6,1.7,2.3,0.9,0.6,0.3,1.1,5.4,1999-00,0.45,0.08,0,26,0
Scot Pollard,SAC,76.0,17.6,2.0,3.7,0.527,0.0,,2.0,0.527,0.527,1.5,2.1,0.717,2.2,3.1,5.3,0.6,0.7,0.8,0.7,5.4,1999-00,0.58,0.13,0,18,1
Brian Skinner,LAC,33.0,23.5,2.1,4.1,0.507,0.0,,2.1,0.507,0.507,1.3,2.0,0.662,1.9,4.2,6.1,0.3,0.5,1.3,1.1,5.4,1999-00,0.54,0.3,0,33,0
Chucky Brown,2TM,63.0,17.4,2.3,5.2,0.451,0.0,0.2,2.3,0.459,0.454,0.6,0.8,0.692,0.6,2.1,2.7,1.0,0.3,0.3,0.7,5.3,1999-00,0.48,0.09,0,-1,0
Earl Boykins,2TM,26.0,10.0,2.2,4.5,0.483,0.3,0.4,1.8,0.5,0.517,0.7,0.9,0.783,0.5,0.5,1.0,1.8,0.5,0.0,0.7,5.3,1999-00,0.54,0.21,0,-1,0
Chris Childs,NYK,71.0,23.6,2.1,5.0,0.409,0.5,0.356,1.5,0.431,0.461,0.7,0.8,0.797,0.2,1.8,2.1,4.0,0.5,0.1,1.5,5.3,1999-00,0.5,0.11,0,12,1
Gerard King,WAS,62.0,17.1,2.2,4.5,0.502,0.0,,2.2,0.502,0.502,0.8,1.1,0.742,1.4,2.7,4.0,0.8,0.5,0.2,0.7,5.3,1999-00,0.53,0.12,0,28,0
Elliot Perry,NJN,60.0,13.4,2.1,4.9,0.435,0.2,0.282,2.0,0.459,0.454,0.8,1.0,0.806,0.2,0.8,1.0,2.3,0.7,0.0,1.0,5.3,1999-00,0.5,0.09,0,27,0
Olden Polynice,UTA,82.0,22.2,2.5,4.9,0.51,0.0,0.5,2.5,0.51,0.511,0.3,1.1,0.311,2.0,3.5,5.5,0.5,0.4,1.0,0.9,5.3,1999-00,0.49,0.1,0,8,1
Alvin Williams,TOR,55.0,14.2,2.1,5.2,0.397,0.3,0.291,1.8,0.422,0.425,0.9,1.2,0.738,0.5,1.1,1.5,2.3,0.6,0.2,0.9,5.3,1999-00,0.46,0.1,0,17,1
Vinny Del Negro,MIL,67.0,18.1,2.3,4.9,0.471,0.1,0.333,2.2,0.482,0.483,0.5,0.6,0.897,0.1,1.5,1.6,2.4,0.5,0.0,0.7,5.2,1999-00,0.5,0.09,0,19,1
Shammond Williams,SEA,43.0,12.0,2.0,5.2,0.373,0.6,0.296,1.4,0.417,0.427,0.8,1.2,0.647,0.3,0.9,1.2,1.8,0.4,0.0,0.9,5.2,1999-00,0.45,0.1,0,16,1
Muggsy Bogues,TOR,80.0,21.6,2.0,4.5,0.439,0.2,0.333,1.8,0.456,0.462,1.0,1.1,0.908,0.3,1.4,1.7,3.7,0.8,0.1,0.7,5.1,1999-00,0.51,0.1,0,17,1
Darvin Ham,MIL,35.0,22.6,2.0,3.7,0.555,0.0,0.0,2.0,0.559,0.555,1.0,2.2,0.449,2.4,2.5,4.9,1.2,0.8,0.8,0.8,5.1,1999-00,0.55,0.26,0,19,1
Bobby Jackson,MIN,73.0,14.2,1.9,4.7,0.405,0.2,0.283,1.7,0.423,0.423,1.0,1.3,0.776,0.7,1.4,2.1,2.4,0.7,0.1,0.8,5.1,1999-00,0.48,0.09,0,13,1
Chris Mullin,IND,47.0,12.4,1.7,4.0,0.428,1.0,0.409,0.7,0.455,0.548,0.8,0.9,0.902,0.3,1.3,1.6,0.8,0.6,0.2,0.6,5.1,1999-00,0.58,0.11,0,7,1
Samaki Walker,SAS,71.0,13.8,1.9,4.3,0.449,0.0,,1.9,0.449,0.449,1.2,1.8,0.683,1.1,2.7,3.8,0.5,0.1,0.5,0.9,5.1,1999-00,0.5,0.09,0,10,1
Derrick Dial,SAS,8.0,11.9,2.1,5.8,0.37,0.4,0.25,1.8,0.412,0.402,0.4,0.6,0.6,1.8,1.5,3.3,0.6,0.1,0.1,0.8,5.0,1999-00,0.41,0.55,0,10,1
A.C. Green,LAL,82.0,23.5,2.1,4.7,0.447,0.0,0.25,2.1,0.449,0.448,0.8,1.2,0.695,2.0,4.0,5.9,1.0,0.6,0.2,0.6,5.0,1999-00,0.48,0.11,0,5,1
Sam Mack,GSW,23.0,14.5,1.6,5.3,0.303,0.9,0.328,0.7,0.276,0.389,0.8,0.9,0.95,0.3,1.4,1.7,1.0,0.8,0.0,0.8,5.0,1999-00,0.44,0.17,0,31,0
Ryan Robertson,SAC,1.0,25.0,2.0,6.0,0.333,0.0,0.0,2.0,0.5,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1999-00,0.39,1.0,0,18,1
Sam Jacobson,2TM,52.0,13.1,2.1,4.1,0.509,0.2,0.375,1.9,0.527,0.531,0.6,0.8,0.732,0.5,0.9,1.4,0.6,0.6,0.1,0.6,4.9,1999-00,0.55,0.09,0,-1,0
Trajan Langdon,CLE,10.0,14.5,1.5,4.0,0.375,0.8,0.421,0.7,0.333,0.475,1.1,1.1,1.0,0.4,1.1,1.5,1.1,0.5,0.0,0.6,4.9,1999-00,0.55,0.49,0,26,0
Mark Strickland,MIA,58.0,11.4,2.1,3.9,0.545,0.0,,2.1,0.545,0.545,0.7,1.0,0.714,0.8,1.7,2.4,0.4,0.3,0.3,0.4,4.9,1999-00,0.56,0.1,0,11,1
Ervin Johnson,MIL,80.0,26.6,1.8,3.5,0.516,0.0,0.0,1.8,0.518,0.516,1.2,2.0,0.605,2.9,5.2,8.1,0.6,1.0,1.6,1.0,4.8,1999-00,0.55,0.16,0,19,1
Randy Livingston,PHO,79.0,13.7,2.0,4.7,0.416,0.2,0.345,1.7,0.428,0.441,0.7,0.8,0.839,0.3,1.3,1.6,2.2,0.6,0.2,1.2,4.8,1999-00,0.48,0.07,0,9,1
Grant Long,VAN,42.0,21.9,1.8,4.0,0.443,0.0,0.0,1.8,0.454,0.443,1.3,1.7,0.775,2.0,3.5,5.6,1.0,1.1,0.2,1.2,4.8,1999-00,0.51,0.21,0,30,0
Ben Wallace,ORL,81.0,24.2,2.1,4.1,0.503,0.0,,2.1,0.503,0.503,0.7,1.4,0.474,2.6,5.6,8.2,0.8,0.9,1.6,0.8,4.8,1999-00,0.51,0.16,0,21,0
John Crotty,DET,69.0,13.6,1.5,3.6,0.422,0.5,0.413,1.1,0.427,0.488,1.2,1.3,0.86,0.2,0.8,1.1,1.9,0.4,0.1,0.8,4.7,1999-00,0.56,0.08,0,20,1
Ricky Davis,CHH,48.0,11.9,2.0,3.9,0.503,0.0,0.0,2.0,0.514,0.503,0.8,1.1,0.765,0.6,1.1,1.7,1.3,0.6,0.2,1.0,4.7,1999-00,0.54,0.11,0,15,1
Chris Crawford,ATL,55.0,12.1,1.7,4.2,0.397,0.1,0.259,1.5,0.416,0.413,1.1,1.5,0.778,0.9,0.9,1.8,0.6,0.3,0.3,0.7,4.6,1999-00,0.47,0.07,0,29,0
Danny Manning,MIL,72.0,16.9,2.1,4.7,0.44,0.0,0.25,2.1,0.442,0.441,0.5,0.7,0.654,0.7,2.2,2.9,1.0,0.9,0.4,0.8,4.6,1999-00,0.46,0.09,0,19,1
Tony Massenburg,HOU,10.0,10.9,1.6,3.6,0.444,0.0,,1.6,0.444,0.444,1.4,1.6,0.875,0.7,2.0,2.7,0.3,0.2,0.5,0.9,4.6,1999-00,0.53,0.52,0,25,0
Jerome Kersey,SAS,72.0,18.2,2.0,4.9,0.412,0.0,0.0,2.0,0.423,0.412,0.4,0.6,0.707,0.8,2.3,3.1,1.0,0.9,0.7,0.7,4.5,1999-00,0.44,0.09,0,10,1
Felipe López,VAN,65.0,12.0,1.7,4.0,0.425,0.0,0.167,1.7,0.444,0.431,1.0,1.7,0.615,0.9,1.0,1.9,0.7,0.5,0.3,0.8,4.5,1999-00,0.47,0.06,0,30,0
Greg Ostertag,UTA,81.0,19.8,1.5,3.3,0.464,0.0,0.0,1.5,0.466,0.464,1.5,2.3,0.636,2.1,3.8,6.0,0.2,0.2,2.1,1.0,4.5,1999-00,0.52,0.12,0,8,1
J.R. Reid,MIL,34.0,17.7,1.6,3.7,0.417,0.0,0.143,1.5,0.433,0.421,1.3,1.6,0.768,0.9,2.6,3.4,0.5,0.6,0.1,0.6,4.4,1999-00,0.5,0.18,0,19,1
Sean Rooks,DAL,71.0,14.1,1.7,4.0,0.431,0.0,,1.7,0.431,0.431,0.9,1.3,0.73,1.2,2.3,3.5,1.0,0.4,0.7,1.0,4.4,1999-00,0.48,0.09,0,22,0
Rodney Buford,MIA,34.0,11.4,1.8,4.4,0.411,0.2,0.241,1.6,0.451,0.434,0.5,0.6,0.727,0.3,1.1,1.4,0.6,0.3,0.2,0.3,4.3,1999-00,0.46,0.11,0,11,1
Jelani McCoy,SEA,58.0,12.9,1.8,3.1,0.576,0.0,,1.8,0.576,0.576,0.8,1.6,0.495,0.9,2.2,3.1,0.4,0.3,0.8,0.8,4.3,1999-00,0.57,0.1,0,16,1
Derrick McKey,IND,32.0,19.8,1.3,3.4,0.398,0.3,0.435,1.0,0.388,0.444,1.3,1.8,0.768,0.9,3.3,4.2,1.1,0.9,0.4,0.6,4.3,1999-00,0.51,0.24,0,7,1
Dale Ellis,2TM,42.0,13.4,1.6,3.8,0.415,0.9,0.37,0.7,0.492,0.531,0.2,0.3,0.692,0.3,1.0,1.3,0.3,0.3,0.0,0.5,4.2,1999-00,0.53,0.08,0,-1,0
Damon Jones,2TM,55.0,11.1,1.5,3.8,0.385,0.7,0.36,0.7,0.415,0.483,0.6,0.9,0.667,0.2,0.8,1.0,1.7,0.3,0.0,0.7,4.2,1999-00,0.5,0.07,0,-1,0
Keith Closs,LAC,57.0,14.4,1.7,3.5,0.487,0.0,0.0,1.7,0.495,0.487,0.8,1.4,0.59,1.1,2.0,3.1,0.4,0.2,1.3,0.6,4.2,1999-00,0.51,0.11,0,33,0
Dickey Simpkins,CHI,69.0,23.9,1.6,4.0,0.405,0.0,0.0,1.6,0.407,0.405,0.9,1.7,0.542,1.8,3.6,5.4,1.4,0.3,0.3,1.9,4.2,1999-00,0.44,0.09,0,32,0
Tyrone Corbin,SAC,54.0,17.4,1.6,4.6,0.356,0.2,0.227,1.4,0.384,0.377,0.6,0.7,0.846,0.7,2.3,3.1,1.1,0.7,0.1,0.5,4.1,1999-00,0.42,0.1,0,18,1
Brian Shaw,LAL,74.0,16.9,1.7,4.4,0.382,0.2,0.31,1.4,0.398,0.41,0.6,0.7,0.759,0.6,2.3,2.9,2.7,0.5,0.2,1.0,4.1,1999-00,0.44,0.09,0,5,1
Calbert Cheaney,BOS,67.0,19.5,1.8,4.1,0.44,0.3,0.333,1.5,0.466,0.473,0.1,0.3,0.429,0.3,1.7,2.1,1.2,0.7,0.2,0.7,4.0,1999-00,0.47,0.07,0,24,0
Emanual Davis,SEA,54.0,13.0,1.5,4.1,0.364,0.6,0.301,0.9,0.419,0.434,0.5,0.7,0.684,0.3,1.6,1.9,1.3,0.7,0.1,0.8,4.0,1999-00,0.45,0.08,0,16,1
Gary Grant,POR,3.0,8.0,2.0,4.7,0.429,0.0,,2.0,0.429,0.429,0.0,0.0,,0.0,1.0,1.0,0.3,0.3,0.0,0.7,4.0,1999-00,0.43,0.73,0,6,1
Matt Harpring,ORL,4.0,15.8,1.0,4.3,0.235,0.5,1.0,0.5,0.133,0.294,1.5,1.8,0.857,1.3,1.8,3.0,2.0,1.3,0.3,0.3,4.0,1999-00,0.39,1.68,0,21,0
Doug West,VAN,38.0,15.3,1.6,3.8,0.407,0.0,0.0,1.6,0.415,0.407,0.9,1.1,0.85,0.5,1.4,1.9,1.1,0.3,0.2,0.5,4.0,1999-00,0.47,0.12,0,30,0
Rick Hughes,DAL,21.0,10.7,1.7,3.4,0.486,0.0,0.0,1.7,0.493,0.486,0.6,1.2,0.462,1.1,1.2,2.3,0.4,0.1,0.0,0.7,3.9,1999-00,0.5,0.18,0,22,0
Jermaine O'Neal,POR,70.0,12.3,1.5,3.2,0.486,0.0,0.0,1.5,0.489,0.486,0.8,1.4,0.582,1.4,1.9,3.3,0.3,0.2,0.8,0.7,3.9,1999-00,0.51,0.08,0,6,1
Don Reid,2TM,38.0,13.1,1.6,2.9,0.536,0.0,,1.6,0.536,0.536,0.6,0.9,0.706,0.8,1.9,2.7,0.3,0.6,0.8,0.6,3.8,1999-00,0.58,0.16,0,-1,0
Calvin Booth,WAS,11.0,13.0,1.5,4.2,0.348,0.0,,1.5,0.348,0.348,0.9,1.3,0.714,1.4,1.5,2.9,0.6,0.3,1.3,0.5,3.8,1999-00,0.4,0.48,0,28,0
Quincy Lewis,UTA,74.0,12.1,1.5,4.0,0.372,0.3,0.365,1.2,0.374,0.411,0.5,0.7,0.731,0.6,0.9,1.5,0.5,0.3,0.2,0.6,3.8,1999-00,0.44,0.04,0,8,1
Walter McCarty,BOS,61.0,14.4,1.3,3.8,0.339,0.6,0.309,0.7,0.367,0.413,0.6,0.9,0.722,0.5,1.3,1.8,1.1,0.4,0.4,1.1,3.8,1999-00,0.45,0.06,0,24,0
Thomas Hamilton,HOU,22.0,12.4,1.6,3.6,0.443,0.0,,1.6,0.443,0.443,0.5,1.0,0.522,1.4,2.7,4.1,0.7,0.2,0.6,1.3,3.7,1999-00,0.46,0.25,0,25,0
Todd MacCulloch,PHI,56.0,9.4,1.6,2.9,0.553,0.0,,1.6,0.553,0.553,0.5,1.0,0.519,0.9,1.8,2.6,0.2,0.2,0.7,0.5,3.7,1999-00,0.55,0.09,0,14,1
Anthony Miller,HOU,35.0,13.6,1.5,2.8,0.536,0.0,,1.5,0.536,0.536,0.7,1.5,0.51,1.4,3.3,4.7,0.5,0.3,0.3,0.5,3.7,1999-00,0.53,0.2,0,25,0
Khalid Reeves,CHI,3.0,16.0,1.0,4.0,0.25,0.0,0.0,1.0,0.333,0.25,1.7,1.7,1.0,0.7,0.7,1.3,4.3,0.7,0.0,2.0,3.7,1999-00,0.39,1.67,0,32,0
Jacque Vaughn,UTA,78.0,11.3,1.4,3.4,0.416,0.2,0.412,1.2,0.417,0.443,0.7,1.0,0.75,0.1,0.7,0.8,1.6,0.4,0.0,1.0,3.7,1999-00,0.48,0.04,0,8,1
Lazaro Borrell,SEA,17.0,9.8,1.6,3.7,0.444,0.0,0.0,1.6,0.467,0.444,0.4,0.6,0.545,0.8,1.5,2.4,0.6,0.4,0.2,0.4,3.6,1999-00,0.45,0.26,0,16,1
Anthony Parker,ORL,16.0,11.6,1.5,3.6,0.421,0.1,0.071,1.4,0.535,0.43,0.5,0.7,0.727,0.3,1.4,1.7,0.6,0.5,0.3,0.7,3.6,1999-00,0.46,0.23,0,21,0
Robert Traylor,MIL,44.0,10.2,1.3,2.8,0.475,0.0,0.0,1.3,0.492,0.475,0.9,1.5,0.603,1.1,1.5,2.6,0.5,0.6,0.6,0.6,3.6,1999-00,0.52,0.12,0,19,1
Toby Bailey,PHO,46.0,9.8,1.3,3.0,0.414,0.0,0.2,1.2,0.431,0.421,1.0,1.4,0.692,0.6,1.0,1.6,0.7,0.3,0.1,0.5,3.5,1999-00,0.48,0.08,0,9,1
Gheorghe Mureșan,NJN,30.0,8.9,1.4,3.0,0.456,0.0,,1.4,0.456,0.456,0.8,1.3,0.605,0.8,1.5,2.3,0.3,0.0,0.4,0.5,3.5,1999-00,0.49,0.13,0,27,0
Stacey Augmon,POR,59.0,11.7,1.4,3.0,0.474,0.0,0.0,1.4,0.48,0.474,0.6,0.9,0.673,0.7,1.3,2.0,0.9,0.5,0.2,0.6,3.4,1999-00,0.5,0.08,0,6,1
Greg Foster,SEA,60.0,12.0,1.5,3.7,0.406,0.1,0.2,1.5,0.421,0.413,0.3,0.5,0.643,0.3,1.5,1.8,0.7,0.2,0.3,0.5,3.4,1999-00,0.43,0.06,0,16,1
Charles Jones,LAC,56.0,11.8,1.2,3.6,0.328,0.7,0.331,0.5,0.325,0.425,0.3,0.4,0.739,0.3,0.8,1.1,1.7,0.5,0.1,0.5,3.4,1999-00,0.45,0.07,0,33,0
Brent Price,VAN,41.0,10.3,1.0,2.9,0.345,0.6,0.368,0.4,0.314,0.45,0.8,1.0,0.872,0.2,0.7,0.9,1.7,0.4,0.0,1.1,3.4,1999-00,0.51,0.08,0,30,0
Todd Fuller,CHH,41.0,9.7,1.2,3.0,0.418,0.0,,1.2,0.418,0.418,0.8,1.3,0.604,0.9,1.8,2.7,0.1,0.2,0.2,0.7,3.3,1999-00,0.46,0.09,0,15,1
Tim Legler,GSW,23.0,12.3,1.2,3.4,0.359,0.3,0.333,0.9,0.368,0.404,0.6,0.8,0.778,0.2,0.8,1.0,1.0,0.2,0.0,0.3,3.3,1999-00,0.44,0.12,0,31,0
Antoine Carr,VAN,21.0,10.5,1.3,3.0,0.438,0.0,,1.3,0.438,0.438,0.5,0.7,0.786,0.4,1.1,1.5,0.3,0.1,0.3,0.4,3.2,1999-00,0.48,0.15,0,30,0
Obinna Ekezie,VAN,39.0,9.0,1.1,2.3,0.466,0.0,,1.1,0.466,0.466,1.1,1.6,0.672,0.9,1.5,2.4,0.2,0.2,0.1,0.7,3.2,1999-00,0.53,0.09,0,30,0
Devean George,LAL,49.0,7.0,1.1,2.9,0.389,0.3,0.34,0.8,0.412,0.444,0.6,0.8,0.659,0.6,0.9,1.5,0.2,0.2,0.1,0.4,3.2,1999-00,0.49,0.06,0,5,1
Doug Overton,BOS,48.0,9.0,1.3,3.2,0.396,0.2,0.357,1.1,0.405,0.429,0.4,0.4,0.952,0.3,0.4,0.7,1.1,0.2,0.0,0.4,3.2,1999-00,0.47,0.06,0,24,0
Joe Stephens,VAN,13.0,13.9,1.5,3.9,0.373,0.0,0.0,1.5,0.442,0.373,0.2,0.3,0.75,1.0,1.8,2.8,0.8,0.5,0.2,0.5,3.2,1999-00,0.4,0.35,0,30,0
Chris Herren,DEN,45.0,13.3,1.0,2.8,0.363,0.5,0.358,0.5,0.368,0.46,0.6,0.9,0.675,0.3,0.9,1.2,2.5,0.3,0.0,0.9,3.1,1999-00,0.48,0.09,0,23,0
Andrew Lang,NYK,19.0,12.8,1.5,3.4,0.438,0.0,,1.5,0.438,0.438,0.2,0.4,0.429,0.8,2.3,3.2,0.2,0.4,0.3,0.3,3.1,1999-00,0.43,0.25,0,12,1
Cherokee Parks,VAN,56.0,14.4,1.3,2.6,0.497,0.0,0.0,1.3,0.5,0.497,0.4,0.7,0.649,1.0,2.3,3.3,0.6,0.5,0.8,0.5,3.0,1999-00,0.52,0.11,0,30,0
Evan Eschmeyer,NJN,31.0,12.0,1.2,2.3,0.528,0.0,,1.2,0.528,0.528,0.5,1.0,0.5,1.3,2.2,3.5,0.7,0.3,0.7,0.7,2.9,1999-00,0.53,0.19,0,27,0
Bruce Bowen,2TM,69.0,12.7,1.0,2.8,0.371,0.4,0.466,0.7,0.331,0.441,0.4,0.6,0.581,0.4,1.0,1.4,0.5,0.3,0.2,0.3,2.8,1999-00,0.46,0.04,0,-1,0
Anthony Johnson,2TM,56.0,11.4,1.1,2.9,0.378,0.0,0.182,1.1,0.392,0.384,0.5,0.7,0.718,0.4,0.5,0.9,1.3,0.6,0.1,0.6,2.8,1999-00,0.44,0.06,0,-1,0
Cory Alexander,DEN,29.0,11.3,1.0,3.4,0.286,0.3,0.257,0.7,0.302,0.332,0.6,0.8,0.773,0.3,1.2,1.4,2.0,0.8,0.1,1.0,2.8,1999-00,0.37,0.12,0,23,0
Corie Blount,PHO,38.0,11.7,1.2,2.3,0.494,0.0,0.0,1.2,0.506,0.494,0.5,0.9,0.576,1.4,1.6,3.0,0.3,0.4,0.2,0.7,2.8,1999-00,0.52,0.12,0,9,1
Tim James,MIA,4.0,5.8,1.3,3.5,0.357,0.0,,1.3,0.357,0.357,0.3,0.8,0.333,0.8,0.3,1.0,0.5,0.0,0.8,0.5,2.8,1999-00,0.36,0.47,0,11,1
Steve Kerr,SAS,32.0,8.4,1.0,2.3,0.432,0.5,0.516,0.5,0.372,0.541,0.3,0.3,0.818,0.1,0.5,0.6,0.4,0.1,0.0,0.2,2.8,1999-00,0.58,0.08,0,10,1
Chuck Person,SEA,37.0,9.2,1.0,3.3,0.301,0.6,0.253,0.4,0.464,0.398,0.1,0.2,0.5,0.2,1.3,1.4,0.6,0.1,0.1,0.3,2.8,1999-00,0.41,0.06,0,16,1
Dennis Rodman,DAL,12.0,32.4,1.0,2.6,0.387,0.0,0.0,1.0,0.4,0.387,0.8,1.2,0.714,4.0,10.3,14.3,1.2,0.2,0.1,1.6,2.8,1999-00,0.45,1.25,0,22,0
Rex Walters,MIA,33.0,11.8,1.2,2.8,0.418,0.2,0.25,1.0,0.465,0.445,0.4,0.5,0.75,0.2,0.8,1.1,2.0,0.2,0.0,0.9,2.8,1999-00,0.46,0.11,0,11,1
Bill Curley,2TM,28.0,11.0,1.0,2.4,0.426,0.0,0.0,1.0,0.433,0.426,0.6,0.9,0.72,0.6,1.1,1.8,0.5,0.5,0.1,0.8,2.7,1999-00,0.48,0.11,0,-1,0
Jonathan Bender,IND,24.0,5.4,1.0,2.9,0.329,0.1,0.167,0.9,0.362,0.343,0.7,1.0,0.667,0.2,0.7,0.9,0.1,0.0,0.2,0.3,2.7,1999-00,0.4,0.06,0,7,1
Cal Bowdler,ATL,46.0,9.2,1.1,2.5,0.426,0.0,0.0,1.1,0.43,0.426,0.5,0.8,0.632,0.5,1.4,1.8,0.3,0.3,0.2,0.5,2.7,1999-00,0.47,0.07,0,29,0
Derek Strong,ORL,20.0,7.4,1.1,2.4,0.438,0.1,0.25,1.0,0.455,0.448,0.6,0.7,0.786,0.6,1.7,2.2,0.2,0.3,0.1,0.6,2.7,1999-00,0.5,0.18,0,21,0
Drew Barry,2TM,16.0,9.9,0.9,2.1,0.455,0.4,0.389,0.5,0.533,0.561,0.3,0.3,0.8,0.0,0.8,0.8,2.1,0.1,0.0,0.8,2.6,1999-00,0.58,0.22,0,-1,0
William Avery,MIN,59.0,8.2,0.9,3.1,0.309,0.3,0.286,0.6,0.322,0.359,0.4,0.6,0.667,0.1,0.5,0.7,1.5,0.2,0.0,0.7,2.6,1999-00,0.39,0.03,0,13,1
Duane Causwell,MIA,25.0,7.4,0.8,1.5,0.541,0.0,,0.8,0.541,0.541,1.0,1.5,0.684,0.4,1.4,1.9,0.1,0.1,0.6,0.4,2.6,1999-00,0.6,0.15,0,11,1
