Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Mike Dunleavy,CHI,82.0,31.5,4.1,9.4,0.43,1.5,0.38,2.6,0.467,0.51,1.7,2.0,0.854,0.6,3.6,4.2,2.3,0.8,0.6,1.3,11.3,2013-14,0,0.55,0.15
Jonas Valančiūnas,TOR,81.0,28.2,4.4,8.3,0.531,0.0,0.0,4.4,0.532,0.531,2.4,3.2,0.762,2.8,6.0,8.8,0.7,0.3,0.9,1.7,11.3,2013-14,0,0.58,0.19
Andray Blatche,BRK,73.0,22.2,4.4,9.2,0.476,0.2,0.278,4.2,0.494,0.487,2.2,3.0,0.742,1.6,3.7,5.3,1.5,1.0,0.5,1.5,11.2,2013-14,0,0.53,0.17
Ersan İlyasova,MIL,55.0,26.9,4.3,10.5,0.409,0.7,0.282,3.6,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,11.2,2013-14,0,0.48,0.21
Brandon Bass,BOS,82.0,27.6,4.3,8.8,0.486,0.0,0.333,4.3,0.487,0.487,2.5,2.9,0.858,2.0,3.8,5.7,1.1,0.4,0.9,1.2,11.1,2013-14,0,0.55,0.16
DeMarre Carroll,ATL,73.0,32.1,4.1,8.8,0.47,1.3,0.362,2.8,0.548,0.546,1.5,1.9,0.773,1.5,4.1,5.5,1.8,1.5,0.3,1.1,11.1,2013-14,0,0.58,0.19
Channing Frye,PHO,82.0,28.2,4.1,9.5,0.432,2.0,0.37,2.1,0.509,0.535,1.0,1.2,0.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,11.1,2013-14,0,0.55,0.15
John Henson,MIL,70.0,26.5,4.9,9.1,0.538,0.0,0.0,4.9,0.539,0.538,1.3,2.5,0.514,2.4,4.7,7.1,1.6,0.6,1.7,1.6,11.1,2013-14,0,0.54,0.22
Robin Lopez,POR,82.0,31.7,4.3,7.9,0.551,0.0,0.0,4.3,0.552,0.551,2.4,3.0,0.818,4.0,4.6,8.5,0.9,0.3,1.7,1.0,11.1,2013-14,0,0.6,0.21
Jordan Crawford,2TM,81.0,23.0,4.0,9.7,0.415,1.1,0.316,2.9,0.471,0.472,1.8,2.1,0.864,0.3,1.9,2.3,3.5,0.6,0.1,1.7,11.0,2013-14,0,0.52,0.12
Terrence Ross,TOR,81.0,26.7,3.9,9.3,0.423,2.0,0.395,1.9,0.458,0.531,1.0,1.2,0.837,0.5,2.6,3.1,1.0,0.8,0.3,1.1,10.9,2013-14,0,0.55,0.12
Roy Hibbert,IND,81.0,29.7,4.1,9.3,0.439,0.0,0.4,4.1,0.439,0.44,2.6,3.3,0.77,2.5,4.1,6.6,1.1,0.4,2.2,1.8,10.8,2013-14,0,0.5,0.17
Gary Neal,2TM,52.0,21.4,3.7,9.1,0.41,1.3,0.378,2.4,0.43,0.482,1.8,2.0,0.895,0.2,1.5,1.7,1.6,0.3,0.0,1.2,10.5,2013-14,0,0.53,0.14
Caron Butler,2TM,56.0,25.3,3.8,9.6,0.394,1.8,0.394,2.1,0.395,0.485,1.1,1.3,0.84,0.4,3.7,4.1,1.5,0.8,0.3,1.1,10.5,2013-14,0,0.52,0.18
Amir Johnson,TOR,77.0,28.8,4.5,7.9,0.562,0.3,0.303,4.2,0.593,0.578,1.2,1.9,0.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,10.4,2013-14,0,0.6,0.19
DeAndre Jordan,LAC,82.0,35.0,4.2,6.3,0.676,0.0,,4.2,0.676,0.676,2.0,4.6,0.428,4.0,9.5,13.6,0.9,1.0,2.5,1.5,10.4,2013-14,0,0.62,0.27
Chris Kaman,LAL,39.0,18.9,4.5,8.9,0.509,0.0,0.0,4.5,0.513,0.509,1.3,1.7,0.765,1.4,4.5,5.9,1.5,0.3,1.0,1.9,10.4,2013-14,0,0.54,0.32
Shawn Marion,DAL,76.0,31.7,4.5,9.3,0.482,0.8,0.358,3.7,0.518,0.523,0.7,0.9,0.785,1.7,4.8,6.5,1.6,1.2,0.5,1.3,10.4,2013-14,0,0.54,0.18
Nate Robinson,DEN,44.0,19.7,3.7,8.7,0.428,1.3,0.377,2.4,0.463,0.504,1.6,1.9,0.835,0.5,1.4,1.8,2.5,0.8,0.1,1.3,10.4,2013-14,0,0.55,0.2
Lou Williams,ATL,60.0,24.1,3.3,8.2,0.4,1.3,0.342,2.0,0.45,0.48,2.5,3.0,0.849,0.2,1.9,2.1,3.5,0.8,0.1,1.5,10.4,2013-14,0,0.55,0.17
George Hill,IND,76.0,32.0,3.6,8.1,0.442,1.3,0.365,2.3,0.497,0.519,1.9,2.3,0.807,0.7,3.0,3.7,3.5,1.0,0.3,1.2,10.3,2013-14,0,0.57,0.17
Patrick Beverley,HOU,56.0,31.3,3.6,8.6,0.414,1.6,0.361,1.9,0.473,0.509,1.5,1.8,0.814,1.3,2.2,3.5,2.7,1.4,0.4,1.2,10.2,2013-14,0,0.54,0.21
Tim Hardaway Jr.,NYK,81.0,23.1,3.6,8.5,0.428,1.6,0.363,2.0,0.498,0.523,1.3,1.6,0.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,10.2,2013-14,0,0.55,0.09
Patty Mills,SAS,81.0,18.9,3.8,8.2,0.464,1.7,0.425,2.1,0.5,0.565,0.9,1.0,0.89,0.4,1.7,2.1,1.8,0.8,0.1,0.8,10.2,2013-14,0,0.59,0.12
James Anderson,PHI,80.0,28.9,3.9,9.0,0.431,1.4,0.328,2.4,0.53,0.511,1.0,1.3,0.726,0.7,3.0,3.8,1.9,0.9,0.4,1.3,10.1,2013-14,0,0.53,0.13
Jordan Farmar,LAL,41.0,22.2,3.7,8.9,0.415,1.7,0.438,2.0,0.397,0.511,1.1,1.4,0.746,0.5,2.0,2.5,4.9,0.9,0.2,2.3,10.1,2013-14,0,0.53,0.26
Richard Jefferson,UTA,82.0,27.0,3.6,8.0,0.45,1.5,0.409,2.1,0.484,0.544,1.5,2.0,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,10.1,2013-14,0,0.57,0.11
Xavier Henry,LAL,43.0,21.1,3.3,8.0,0.417,0.7,0.346,2.7,0.439,0.458,2.7,4.1,0.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,10.0,2013-14,0,0.51,0.18
Matt Barnes,LAC,63.0,27.5,3.7,8.4,0.438,1.5,0.343,2.1,0.549,0.53,1.0,1.4,0.733,1.0,3.7,4.6,2.0,0.9,0.4,1.3,9.9,2013-14,0,0.55,0.18
C.J. Miles,CLE,51.0,19.3,3.5,8.0,0.435,1.6,0.393,1.9,0.48,0.537,1.3,1.5,0.853,0.4,1.7,2.0,1.0,0.9,0.3,0.9,9.9,2013-14,0,0.57,0.17
Marcus Thornton,2TM,72.0,24.2,3.5,8.9,0.394,1.5,0.345,2.0,0.443,0.48,1.3,1.6,0.804,0.8,2.0,2.8,1.1,0.8,0.2,0.9,9.8,2013-14,0,0.51,0.11
Mario Chalmers,MIA,73.0,29.8,3.5,7.7,0.454,1.2,0.385,2.3,0.5,0.531,1.7,2.2,0.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,9.8,2013-14,0,0.57,0.17
Raymond Felton,NYK,65.0,31.0,3.7,9.4,0.395,1.0,0.318,2.7,0.431,0.446,1.4,1.9,0.721,0.8,2.2,3.0,5.6,1.2,0.4,2.0,9.7,2013-14,0,0.47,0.18
Jordan Hill,LAL,72.0,20.8,4.0,7.2,0.549,0.0,0.0,4.0,0.55,0.549,1.7,2.5,0.685,2.7,4.7,7.4,0.8,0.4,0.9,1.0,9.7,2013-14,0,0.58,0.2
Marcus Morris,PHO,82.0,22.0,3.5,7.9,0.442,1.2,0.381,2.3,0.483,0.518,1.5,1.9,0.761,1.0,2.9,3.9,1.1,0.9,0.2,1.2,9.7,2013-14,0,0.56,0.12
Jason Smith,NOP,31.0,26.8,4.2,9.1,0.465,0.0,,4.2,0.465,0.465,1.3,1.6,0.78,1.6,4.2,5.8,0.9,0.4,0.9,0.9,9.7,2013-14,0,0.49,0.37
Martell Webster,WAS,78.0,27.7,3.3,7.5,0.433,1.9,0.392,1.4,0.502,0.557,1.3,1.6,0.84,0.5,2.4,2.8,1.2,0.5,0.2,0.7,9.7,2013-14,0,0.59,0.12
Mo Williams,POR,74.0,24.8,3.8,9.1,0.417,1.1,0.369,2.7,0.441,0.478,1.1,1.2,0.876,0.6,1.5,2.1,4.3,0.7,0.1,2.0,9.7,2013-14,0,0.5,0.13
Courtney Lee,2TM,79.0,25.0,3.7,7.8,0.48,0.9,0.371,2.8,0.531,0.539,1.3,1.4,0.884,0.4,2.0,2.4,1.5,0.8,0.4,0.9,9.6,2013-14,0,0.57,0.12
Greivis Vásquez,2TM,79.0,22.5,3.5,8.3,0.421,1.4,0.377,2.1,0.455,0.504,1.2,1.4,0.88,0.3,1.9,2.2,4.1,0.4,0.1,1.6,9.6,2013-14,0,0.54,0.12
Ray Allen,MIA,73.0,26.5,3.3,7.4,0.442,1.6,0.375,1.7,0.53,0.549,1.4,1.6,0.905,0.3,2.5,2.8,2.0,0.7,0.1,1.2,9.6,2013-14,0,0.59,0.13
Mike Scott,ATL,80.0,18.5,3.8,7.9,0.479,0.8,0.31,3.0,0.558,0.529,1.3,1.7,0.78,0.8,2.8,3.6,0.9,0.4,0.1,1.0,9.6,2013-14,0,0.56,0.11
Kyle Singler,DET,82.0,28.5,3.3,7.3,0.447,1.1,0.382,2.1,0.492,0.525,1.9,2.2,0.826,1.4,2.3,3.7,0.9,0.7,0.5,1.0,9.6,2013-14,0,0.58,0.12
Harrison Barnes,GSW,78.0,28.3,3.5,8.7,0.399,0.8,0.347,2.6,0.419,0.448,1.7,2.3,0.718,0.8,3.1,4.0,1.5,0.8,0.3,1.1,9.5,2013-14,0,0.49,0.12
Jarrett Jack,CLE,80.0,28.2,3.6,8.7,0.41,0.8,0.341,2.8,0.435,0.455,1.6,1.9,0.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,9.5,2013-14,0,0.5,0.13
Ricky Rubio,MIN,82.0,32.2,3.1,8.2,0.381,0.5,0.331,2.6,0.393,0.413,2.8,3.5,0.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,9.5,2013-14,0,0.49,0.2
Glen Davis,2TM,68.0,24.4,4.0,8.7,0.457,0.1,0.364,3.9,0.459,0.46,1.4,2.0,0.693,1.6,3.6,5.2,1.1,0.9,0.4,1.1,9.4,2013-14,0,0.49,0.16
Timofey Mozgov,DEN,82.0,21.6,3.5,6.6,0.523,0.0,0.167,3.4,0.539,0.527,2.4,3.2,0.754,2.1,4.4,6.4,0.8,0.3,1.2,1.5,9.4,2013-14,0,0.59,0.15
Brian Roberts,NOP,72.0,23.2,3.4,8.1,0.42,0.9,0.36,2.5,0.447,0.475,1.7,1.8,0.94,0.2,1.7,1.9,3.3,0.6,0.1,1.3,9.4,2013-14,0,0.53,0.13
P.J. Tucker,PHO,81.0,30.7,3.3,7.6,0.431,0.9,0.387,2.4,0.45,0.491,1.9,2.5,0.776,2.0,4.5,6.5,1.7,1.4,0.3,1.3,9.4,2013-14,0,0.54,0.16
Jerryd Bayless,2TM,72.0,23.4,3.4,8.6,0.402,1.1,0.358,2.4,0.425,0.464,1.3,1.6,0.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,9.3,2013-14,0,0.5,0.12
Andre Iguodala,GSW,63.0,32.4,3.5,7.3,0.48,1.0,0.354,2.5,0.558,0.548,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,9.3,2013-14,0,0.57,0.22
Boris Diaw,SAS,79.0,25.0,3.8,7.3,0.521,0.6,0.402,3.3,0.549,0.559,0.9,1.2,0.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,9.1,2013-14,0,0.58,0.15
Danny Green,SAS,68.0,24.3,3.2,7.4,0.432,1.9,0.415,1.3,0.46,0.562,0.7,0.9,0.794,0.4,3.0,3.4,1.5,1.0,0.9,1.1,9.1,2013-14,0,0.58,0.15
Kirk Hinrich,CHI,73.0,29.0,3.3,8.5,0.393,1.2,0.351,2.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,9.1,2013-14,0,0.49,0.14
Wesley Johnson,LAL,79.0,28.4,3.5,8.2,0.425,1.3,0.369,2.2,0.466,0.502,0.8,1.0,0.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,9.1,2013-14,0,0.53,0.14
Marvin Williams,UTA,66.0,25.4,3.5,8.0,0.439,1.3,0.359,2.2,0.503,0.519,0.9,1.1,0.781,1.2,3.8,5.1,1.2,0.8,0.5,0.8,9.1,2013-14,0,0.54,0.17
Brandan Wright,DAL,58.0,18.6,3.9,5.7,0.677,0.0,,3.9,0.677,0.677,1.3,1.8,0.726,1.8,2.4,4.2,0.5,0.6,0.9,0.6,9.1,2013-14,0,0.7,0.21
Aaron Brooks,2TM,72.0,21.6,3.2,8.1,0.401,1.3,0.387,1.9,0.411,0.484,1.2,1.3,0.874,0.6,1.3,1.9,3.2,0.7,0.2,1.6,9.0,2013-14,0,0.52,0.12
Tony Allen,MEM,55.0,23.2,3.7,7.5,0.494,0.2,0.234,3.5,0.527,0.507,1.4,2.2,0.628,1.4,2.3,3.8,1.7,1.6,0.3,1.6,9.0,2013-14,0,0.53,0.19
Ben McLemore,SAC,82.0,26.7,3.1,8.3,0.376,1.2,0.32,2.0,0.419,0.446,1.4,1.7,0.804,0.6,2.2,2.9,1.0,0.5,0.2,1.2,8.8,2013-14,0,0.49,0.08
Andrew Bynum,2TM,26.0,19.8,3.6,8.7,0.418,0.0,,3.6,0.418,0.418,1.4,1.9,0.755,2.0,3.5,5.6,1.1,0.2,1.1,1.3,8.7,2013-14,0,0.46,0.38
Will Bynum,DET,56.0,18.8,3.3,7.7,0.428,0.4,0.323,2.9,0.446,0.451,1.7,2.2,0.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,8.7,2013-14,0,0.5,0.15
Tyson Chandler,NYK,55.0,30.2,3.5,5.9,0.593,0.0,0.0,3.5,0.595,0.593,1.8,2.8,0.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,8.7,2013-14,0,0.61,0.3
Kelly Olynyk,BOS,70.0,20.0,3.3,7.2,0.466,0.6,0.351,2.8,0.5,0.506,1.4,1.7,0.811,2.0,3.2,5.2,1.6,0.5,0.4,1.5,8.7,2013-14,0,0.55,0.15
Mirza Teletović,BRK,72.0,19.4,3.1,7.3,0.418,1.9,0.39,1.2,0.472,0.546,0.6,0.9,0.71,0.8,2.9,3.7,0.8,0.4,0.3,0.8,8.6,2013-14,0,0.56,0.12
Patrick Patterson,2TM,65.0,23.6,3.5,7.5,0.46,0.8,0.364,2.6,0.503,0.516,0.8,1.1,0.704,1.8,3.5,5.3,1.2,0.8,0.6,1.0,8.5,2013-14,0,0.53,0.17
Jeremy Lamb,OKC,78.0,19.7,3.4,7.8,0.432,1.1,0.356,2.2,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,8.5,2013-14,0,0.52,0.1
Josh McRoberts,CHA,78.0,30.3,3.2,7.3,0.436,1.3,0.361,1.8,0.516,0.529,0.8,1.1,0.729,1.1,3.7,4.8,4.3,0.7,0.6,1.1,8.5,2013-14,0,0.55,0.17
J.J. Barea,MIN,79.0,18.6,3.2,8.3,0.387,0.9,0.316,2.3,0.426,0.443,1.0,1.3,0.79,0.2,1.7,1.9,3.8,0.3,0.0,1.6,8.4,2013-14,0,0.47,0.09
Troy Daniels,HOU,5.0,15.0,3.0,6.2,0.484,2.4,0.48,0.6,0.5,0.677,0.0,0.0,,0.0,0.8,0.8,1.0,0.0,0.0,0.6,8.4,2013-14,0,0.68,1.28
Evan Fournier,DEN,76.0,19.8,3.0,7.2,0.419,1.2,0.376,1.8,0.453,0.501,1.2,1.6,0.756,0.4,2.2,2.7,1.5,0.4,0.1,1.3,8.4,2013-14,0,0.53,0.09
Kris Humphries,BOS,69.0,19.9,3.3,6.7,0.501,0.0,0.0,3.3,0.503,0.501,1.7,2.1,0.813,1.8,4.1,5.9,1.0,0.4,0.9,0.9,8.4,2013-14,0,0.55,0.17
Anthony Morrow,NOP,76.0,18.8,3.1,6.8,0.458,1.2,0.451,2.0,0.462,0.542,0.9,1.1,0.828,0.4,1.5,1.8,0.8,0.5,0.2,0.7,8.4,2013-14,0,0.58,0.09
Anderson Varejão,CLE,65.0,27.7,3.5,7.1,0.495,0.0,0.0,3.5,0.502,0.495,1.4,2.1,0.681,2.9,6.8,9.7,2.2,1.1,0.6,1.1,8.4,2013-14,0,0.52,0.26
Drew Gooden,WAS,22.0,18.0,3.5,6.5,0.531,0.3,0.412,3.1,0.548,0.556,1.1,1.2,0.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,8.3,2013-14,0,0.59,0.5
Shaun Livingston,BRK,76.0,26.0,3.1,6.4,0.483,0.0,0.167,3.1,0.486,0.484,2.1,2.5,0.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,8.3,2013-14,0,0.55,0.15
Danny Granger,2TM,41.0,20.7,2.8,7.5,0.378,1.0,0.336,1.8,0.408,0.448,1.5,1.6,0.94,0.8,2.5,3.2,1.0,0.3,0.4,1.1,8.2,2013-14,0,0.5,0.18
Tiago Splitter,SAS,59.0,21.5,3.1,5.9,0.523,0.0,0.0,3.1,0.528,0.523,2.1,2.9,0.699,2.1,4.1,6.2,1.5,0.5,0.5,1.3,8.2,2013-14,0,0.57,0.2
Manny Harris,LAL,9.0,20.0,3.1,7.8,0.4,0.8,0.35,2.3,0.42,0.45,1.1,1.3,0.833,0.8,3.0,3.8,1.2,0.4,0.1,1.0,8.1,2013-14,0,0.48,0.86
Miles Plumlee,PHO,80.0,24.6,3.6,6.9,0.517,0.0,,3.6,0.517,0.517,0.9,1.7,0.561,2.5,5.4,7.8,0.5,0.6,1.1,1.4,8.1,2013-14,0,0.53,0.16
Derrick Williams,2TM,78.0,23.3,2.6,6.2,0.427,0.3,0.263,2.3,0.47,0.454,2.4,3.3,0.718,0.9,3.2,4.1,0.7,0.6,0.3,1.0,8.0,2013-14,0,0.52,0.11
Ryan Kelly,LAL,59.0,22.2,2.7,6.3,0.423,0.8,0.338,1.8,0.476,0.488,1.9,2.3,0.815,0.7,3.0,3.7,1.6,0.5,0.8,0.8,8.0,2013-14,0,0.55,0.17
Kendall Marshall,LAL,54.0,29.0,3.1,7.8,0.406,1.3,0.399,1.8,0.411,0.49,0.4,0.7,0.528,0.3,2.6,2.9,8.8,0.9,0.1,2.8,8.0,2013-14,0,0.49,0.24
Jeff Taylor,CHA,26.0,24.2,3.2,8.4,0.376,0.7,0.269,2.5,0.424,0.417,1.0,1.8,0.553,0.6,1.7,2.3,0.8,0.5,0.2,1.0,8.0,2013-14,0,0.44,0.18
Michael Beasley,MIA,55.0,15.1,3.2,6.5,0.499,0.4,0.389,2.8,0.518,0.528,1.1,1.4,0.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,7.9,2013-14,0,0.56,0.15
Devin Harris,DAL,40.0,20.5,2.4,6.4,0.378,0.8,0.307,1.6,0.425,0.439,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,7.9,2013-14,0,0.51,0.23
Jermaine O'Neal,GSW,44.0,20.1,2.8,5.6,0.504,0.0,,2.8,0.504,0.504,2.3,3.0,0.75,1.9,3.6,5.5,0.6,0.3,0.9,1.2,7.9,2013-14,0,0.57,0.24
Zaza Pachulia,MIL,53.0,25.0,2.8,6.6,0.427,0.0,0.0,2.8,0.428,0.427,2.1,2.5,0.846,2.7,3.6,6.3,2.6,0.8,0.3,1.7,7.7,2013-14,0,0.5,0.22
Austin Rivers,NOP,69.0,19.4,2.8,6.9,0.405,0.5,0.364,2.3,0.416,0.443,1.6,2.5,0.636,0.4,1.5,1.9,2.3,0.7,0.1,1.1,7.7,2013-14,0,0.48,0.1
Larry Sanders,MIL,23.0,25.4,3.3,7.0,0.469,0.0,0.0,3.3,0.472,0.469,1.1,2.4,0.473,2.6,4.6,7.2,0.8,0.8,1.7,1.1,7.7,2013-14,0,0.48,0.53
Henry Sims,2TM,46.0,19.0,2.8,6.0,0.474,0.0,0.0,2.8,0.476,0.474,2.0,2.6,0.744,2.3,2.9,5.2,1.1,0.6,0.4,0.9,7.6,2013-14,0,0.53,0.22
Luis Scola,IND,82.0,17.1,3.2,6.8,0.47,0.0,0.143,3.2,0.474,0.471,1.2,1.7,0.728,1.0,3.7,4.8,1.0,0.3,0.2,1.3,7.6,2013-14,0,0.5,0.1
Leandro Barbosa,PHO,20.0,18.4,2.8,6.6,0.427,0.4,0.28,2.5,0.462,0.454,1.6,2.0,0.795,0.3,1.6,1.9,1.6,0.4,0.2,1.0,7.5,2013-14,0,0.5,0.32
Shelvin Mack,ATL,73.0,20.4,2.9,6.9,0.417,0.8,0.337,2.0,0.464,0.479,0.9,1.0,0.865,0.3,1.9,2.2,3.7,0.7,0.0,1.2,7.5,2013-14,0,0.51,0.12
Maurice Harkless,ORL,80.0,24.4,2.8,6.0,0.464,0.7,0.383,2.1,0.502,0.525,1.1,1.8,0.594,0.9,2.4,3.3,1.0,1.2,0.6,1.1,7.4,2013-14,0,0.54,0.11
James Johnson,MEM,52.0,18.4,2.8,5.9,0.464,0.4,0.253,2.3,0.548,0.5,1.5,1.7,0.844,1.2,2.0,3.2,2.1,0.8,1.1,1.3,7.4,2013-14,0,0.56,0.19
Mason Plumlee,BRK,70.0,18.2,2.8,4.3,0.659,0.0,0.0,2.8,0.666,0.659,1.7,2.8,0.626,1.4,3.0,4.4,0.9,0.7,0.8,1.1,7.4,2013-14,0,0.67,0.15
Andrew Bogut,GSW,67.0,26.4,3.5,5.6,0.627,0.0,,3.5,0.627,0.627,0.3,1.0,0.344,2.7,7.3,10.0,1.7,0.7,1.8,1.4,7.3,2013-14,0,0.6,0.26
Al-Farouq Aminu,NOP,80.0,25.6,2.9,6.2,0.474,0.2,0.271,2.8,0.496,0.487,1.1,1.7,0.664,1.6,4.6,6.2,1.4,1.0,0.5,1.1,7.2,2013-14,0,0.52,0.14
Alan Anderson,BRK,78.0,22.7,2.5,6.2,0.4,1.1,0.339,1.4,0.464,0.487,1.2,1.5,0.78,0.5,1.7,2.2,1.0,0.6,0.1,0.8,7.2,2013-14,0,0.52,0.08
Michael Kidd-Gilchrist,CHA,62.0,24.2,2.7,5.7,0.473,0.0,0.111,2.7,0.483,0.475,1.8,3.0,0.614,1.8,3.5,5.2,0.8,0.7,0.6,1.0,7.2,2013-14,0,0.51,0.15
Nate Wolters,MIL,58.0,22.6,2.9,6.7,0.437,0.3,0.29,2.6,0.465,0.46,1.0,1.6,0.656,0.6,2.0,2.6,3.2,0.6,0.3,1.0,7.2,2013-14,0,0.49,0.15
Mike Miller,MEM,82.0,20.8,2.6,5.4,0.481,1.3,0.459,1.3,0.505,0.602,0.6,0.7,0.821,0.4,2.2,2.5,1.6,0.3,0.1,0.9,7.1,2013-14,0,0.62,0.1
Jason Thompson,SAC,82.0,24.5,3.1,6.0,0.506,0.0,,3.1,0.506,0.506,1.0,1.8,0.579,1.9,4.6,6.4,0.6,0.4,0.7,1.2,7.1,2013-14,0,0.52,0.13
Pero Antić,ATL,50.0,18.5,2.5,5.9,0.418,1.1,0.327,1.3,0.545,0.514,1.0,1.3,0.758,1.1,3.0,4.2,1.2,0.4,0.2,1.1,7.0,2013-14,0,0.54,0.16
JaVale McGee,DEN,5.0,15.8,3.4,7.6,0.447,0.0,,3.4,0.447,0.447,0.2,0.2,1.0,2.0,1.4,3.4,0.4,0.2,1.4,1.6,7.0,2013-14,0,0.46,1.32
Steve Blake,2TM,55.0,27.2,2.4,6.4,0.377,1.4,0.376,1.0,0.378,0.489,0.6,0.8,0.767,0.2,2.7,2.9,5.6,1.0,0.1,1.9,6.9,2013-14,0,0.51,0.19
Omri Casspi,HOU,71.0,18.1,2.4,5.8,0.422,0.9,0.347,1.6,0.479,0.496,1.2,1.7,0.68,0.8,2.9,3.7,1.2,0.6,0.2,1.0,6.9,2013-14,0,0.53,0.11
Chris Douglas-Roberts,CHA,49.0,20.7,2.3,5.1,0.44,1.0,0.386,1.2,0.5,0.542,1.3,1.7,0.805,0.3,2.1,2.4,1.0,0.6,0.3,0.7,6.9,2013-14,0,0.59,0.15
Jared Dudley,LAC,74.0,23.4,2.6,6.0,0.438,1.1,0.36,1.6,0.518,0.529,0.5,0.8,0.655,0.5,1.7,2.2,1.4,0.6,0.1,0.8,6.9,2013-14,0,0.54,0.09
Jeff Adrien,2TM,53.0,18.1,2.7,5.2,0.52,0.0,,2.7,0.52,0.52,1.4,2.2,0.639,1.9,3.8,5.8,0.7,0.5,0.7,0.7,6.8,2013-14,0,0.55,0.2
Giannis Antetokounmpo,MIL,77.0,24.6,2.2,5.4,0.414,0.5,0.347,1.7,0.44,0.463,1.8,2.6,0.683,1.0,3.4,4.4,1.9,0.8,0.8,1.6,6.8,2013-14,0,0.52,0.12
Trevor Booker,WAS,72.0,21.6,3.1,5.6,0.551,0.0,0.0,3.1,0.554,0.551,0.7,1.1,0.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,6.8,2013-14,0,0.56,0.15
Steve Nash,LAL,15.0,20.9,2.4,6.3,0.383,0.5,0.333,1.9,0.4,0.426,1.5,1.6,0.917,0.3,1.7,1.9,5.7,0.5,0.1,2.1,6.8,2013-14,0,0.49,0.59
Jordan Hamilton,2TM,60.0,17.0,2.5,6.3,0.391,1.2,0.354,1.3,0.433,0.484,0.7,0.9,0.784,0.5,2.7,3.2,0.9,0.7,0.3,0.8,6.7,2013-14,0,0.5,0.12
Chase Budinger,MIN,41.0,18.3,2.4,6.2,0.394,1.0,0.35,1.4,0.433,0.476,0.8,1.0,0.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,6.7,2013-14,0,0.5,0.14
Iman Shumpert,NYK,74.0,26.5,2.5,6.5,0.378,1.0,0.333,1.4,0.418,0.457,0.7,1.0,0.746,1.1,3.1,4.2,1.7,1.2,0.2,1.1,6.7,2013-14,0,0.48,0.12
Chris Andersen,MIA,72.0,19.4,2.5,3.8,0.644,0.0,0.25,2.4,0.662,0.649,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,6.6,2013-14,0,0.69,0.16
Samuel Dalembert,DAL,80.0,20.2,2.7,4.7,0.568,0.0,0.0,2.7,0.569,0.568,1.3,1.7,0.737,2.5,4.3,6.8,0.5,0.5,1.2,1.1,6.6,2013-14,0,0.61,0.15
Al Harrington,WAS,34.0,15.0,2.4,6.1,0.396,1.0,0.34,1.4,0.449,0.478,0.8,1.0,0.771,0.4,1.9,2.4,0.8,0.4,0.0,1.0,6.6,2013-14,0,0.5,0.16
C.J. Watson,IND,63.0,18.9,2.3,5.3,0.437,0.8,0.366,1.5,0.492,0.516,1.1,1.4,0.784,0.3,1.3,1.6,1.7,1.0,0.1,1.0,6.6,2013-14,0,0.56,0.11
Kevin Garnett,BRK,54.0,20.5,2.9,6.6,0.441,0.0,0.0,2.9,0.445,0.441,0.7,0.9,0.809,1.1,5.5,6.6,1.5,0.8,0.7,1.3,6.5,2013-14,0,0.46,0.2
DeJuan Blair,DAL,78.0,15.6,2.7,5.0,0.534,0.0,0.0,2.7,0.537,0.534,1.0,1.6,0.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,6.4,2013-14,0,0.56,0.12
Norris Cole,MIA,82.0,24.6,2.5,6.1,0.414,0.7,0.345,1.8,0.451,0.474,0.6,0.8,0.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,6.4,2013-14,0,0.5,0.09
